progress,lat,lon,path_id,origin,dest,geo_cluster,alt_cluster
0.7346938775510203,51.80923959183673,-0.4560824489795918,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.7551020408163265,51.80271734693878,-0.45323306122448975,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.7755102040816326,51.796514897959185,-0.4480432653061225,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.7959183673469387,51.79116530612245,-0.4406202040816327,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.8163265306122448,51.78697959183673,-0.4313526530612245,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.836734693877551,51.78430795918367,-0.42122183673469393,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.8571428571428571,51.783054285714286,-0.4095742857142858,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.8775510204081632,51.78298530612245,-0.3977122448979592,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.8979591836734693,51.78311469387755,-0.3861804081632654,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.9183673469387754,51.78320775510204,-0.37484897959183683,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.9387755102040816,51.78322918367347,-0.3620065306122449,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.9591836734693877,51.782806938775515,-0.30611918367346946,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.9795918367346939,51.78258020408163,-0.2114048979591837,EGGW_LLBG_0_0,EGGW,LLBG,0,0
1.0,51.78397,-0.10132,EGGW_LLBG_0_0,EGGW,LLBG,0,0
0.0,51.78518,0.0959,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.02040816326530612,51.7856312244898,0.18138571428571426,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.04081632653061224,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.061224489795918366,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.08163265306122448,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.1020408163265306,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.12244897959183673,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.14285714285714285,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.16326530612244897,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.18367346938775508,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.2040816326530612,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.22448979591836732,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.24489795918367346,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.26530612244897955,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.2857142857142857,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.3061224489795918,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.32653061224489793,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.3469387755102041,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.36734693877551017,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.3877551020408163,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.4081632653061224,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.42857142857142855,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.44897959183673464,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.4693877551020408,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.4897959183673469,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.5102040816326531,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
0.5306122448979591,51.78587,0.21019,EGGW_LLBG_0_1,EGGW,LLBG,0,1
